#           x           U_x           U_y           U_z
    0.0642428      -2.45533     0.0238843  -6.57268e-20
    0.0646058      -2.46323     0.0235314  -3.79476e-20
    0.0649687      -2.47085      0.023106  -1.78215e-20
    0.0653317      -2.37565     0.0225715             0
    0.0656946      -2.48591     0.0223287             0
    0.0660576      -2.49313      0.021905             0
    0.0664205      -2.40823     0.0214184             0
    0.0667835      -2.50732     0.0211322   1.14857e-20
    0.0671464      -2.51415     0.0207115   2.42928e-20
    0.0675094      -2.52106     0.0203619   1.65002e-20
    0.0678723      -2.52748     0.0199437   1.36052e-20
    0.0682353      -2.53391     0.0195255   1.07101e-20
    0.0685982      -2.54037     0.0191776   8.23118e-21
    0.0689612      -2.54641     0.0187615   -1.3435e-21
    0.0693242      -2.55244     0.0183454  -1.09182e-20
    0.0696871      -2.55848      0.017999   1.54223e-20
    0.0700501      -2.56413     0.0175852   1.83385e-20
     0.070413      -2.56977     0.0171714   2.12548e-20
     0.070776       -2.5754     0.0168266    2.4965e-21
    0.0711389      -2.58065     0.0164152  -1.78628e-20
    0.0715019       -2.5859     0.0160037   -3.8222e-20
    0.0718648      -2.59111     0.0156604  -6.06072e-20
    0.0722278      -2.59597     0.0152514  -6.34588e-20
    0.0725907      -2.60082     0.0148423  -6.63105e-20
    0.0729537      -2.60564     0.0145004   -6.2879e-20
    0.0733166      -2.61009     0.0140937  -4.84732e-20
    0.0736796      -2.61455     0.0136869  -3.40675e-20
    0.0740426      -2.61897      0.013346  -2.77177e-20
    0.0744055      -2.62303     0.0129411  -2.48458e-20
    0.0747685      -2.62709     0.0125362   -2.1974e-20
    0.0751314      -2.63112     0.0121961  -6.88934e-21
    0.0754944      -2.63478     0.0117929  -4.10604e-21
    0.0758573      -2.63844     0.0113896  -1.32275e-21
    0.0762203      -2.64209       0.01105             0
    0.0765832      -2.64535     0.0106481             0
    0.0769462      -2.64861     0.0102462             0
    0.0773091      -2.65189    0.00990664  -2.70536e-22
    0.0776721      -2.65475    0.00950589   -2.9306e-21
     0.078035      -2.65761    0.00910514  -5.59067e-21
     0.078398      -2.65486    0.00875963  -1.88696e-20
     0.078761      -2.66298    0.00836567  -1.92642e-20
    0.0791239      -2.66544    0.00796591  -1.92155e-20
    0.0794869      -2.54635    0.00750667  -7.81016e-21
    0.0798498      -2.67005    0.00722656  -1.55772e-20
    0.0802128      -2.67211    0.00682722  -2.50186e-20
    0.0805757      -2.64714    0.00641374  -3.45407e-20
    0.0809387      -2.67598    0.00608722  -4.07162e-20
    0.0813016      -2.67763    0.00568847  -4.99999e-20
    0.0816646      -2.67927    0.00528972  -5.92835e-20
    0.0820275      -2.68076    0.00494881  -3.77002e-20
    0.0823905        -2.682    0.00455167  -1.44258e-20
    0.0827534      -2.68324    0.00415453   8.84872e-21
    0.0831164      -2.68441     0.0038162   9.57203e-21
    0.0834793      -2.68524    0.00342794   1.87009e-20
    0.0838423      -2.68608    0.00303967   2.78297e-20
    0.0842053      -2.68693    0.00271087    3.3463e-20
    0.0845682      -2.68736    0.00231425   3.54587e-20
    0.0849312      -2.68779    0.00191763   3.74543e-20
    0.0852941      -2.56565    0.00147772   4.10634e-20
    0.0856571      -2.68836    0.00116371   4.89051e-20
      0.08602      -2.68838   0.000765641   4.89044e-20
     0.086383       -2.6884    0.00036757   4.89038e-20
    0.0867459      -2.68823    3.6492e-05   3.78141e-20
    0.0871089      -2.68784  -0.000340455    3.5001e-20
    0.0874718      -2.68745  -0.000717402   3.21879e-20
    0.0878348        -2.687   -0.00103758   2.79254e-20
    0.0881977      -2.68621   -0.00140847   1.56889e-20
    0.0885607      -2.68541   -0.00177936   3.45233e-21
    0.0889237      -2.61168   -0.00213944  -9.97562e-21
    0.0892866      -2.68349   -0.00247225  -3.49953e-20
    0.0896496      -2.68229   -0.00284326   -5.7066e-20
    0.0900125      -2.68109   -0.00321427  -7.91367e-20
    0.0903755       -2.6797   -0.00353608  -7.56063e-20
    0.0907384       -2.6781   -0.00390267  -6.35064e-20
    0.0911014       -2.6765   -0.00426926  -5.14064e-20
    0.0914643      -2.67486   -0.00458828  -3.59496e-20
    0.0918273      -2.67286   -0.00494894   -3.1147e-20
    0.0921902      -2.67086   -0.00530961  -2.63445e-20
    0.0925532      -2.63218    -0.0056687  -2.20698e-20
    0.0929161      -2.66659   -0.00598191  -7.54018e-21
    0.0932791       -2.6642   -0.00633669   1.18937e-21
    0.0936421       -2.6618   -0.00669146   9.91891e-21
     0.094005      -2.65931   -0.00700068    7.5532e-21
     0.094368      -2.65652   -0.00734919   1.23873e-20
    0.0947309      -2.65374   -0.00769771   1.72215e-20
    0.0950939        -2.543   -0.00802915   2.23081e-20
    0.0954568      -2.64786   -0.00834754   7.09765e-21
    0.0958198      -2.64469   -0.00868945   -1.5376e-21
    0.0961827      -2.64151   -0.00903136  -1.01728e-20
    0.0965457      -2.63823   -0.00933032   -6.5629e-21
    0.0969086      -2.63467   -0.00966528  -6.48488e-21
    0.0972716      -2.63112    -0.0100003  -6.40685e-21
    0.0976345      -2.53624    -0.0103103  -6.56504e-21
    0.0979975      -2.62372    -0.0106261  -7.60739e-21
    0.0983605      -2.61979     -0.010954  -1.85461e-21
    0.0987234      -2.61586     -0.011282   3.89817e-21
    0.0990864      -2.61184    -0.0115709   7.17936e-21
    0.0994493      -2.60755    -0.0118913   9.17505e-21
    0.0998123      -2.60325    -0.0122116   1.11707e-20
     0.100175      -2.59895    -0.0125319   1.31664e-20
     0.100538      -2.59441    -0.0128118   1.98749e-20
     0.100901      -2.58975    -0.0131241   2.12586e-20
     0.101264      -2.58509    -0.0134364   2.26422e-20
     0.101627       -2.5804    -0.0137145    2.4424e-20
      0.10199      -2.57539    -0.0140179   3.11561e-20
     0.102353      -2.57038    -0.0143213   3.78882e-20
     0.102716      -2.56536    -0.0146248   4.46204e-20
     0.103079      -2.56019    -0.0148927   4.60714e-20
     0.103442      -2.55483    -0.0151871   4.55977e-20
     0.103805      -2.54947    -0.0154814   4.51241e-20
     0.104168      -2.48037    -0.0157383   4.58266e-20
     0.104531      -2.53849    -0.0160329   3.90853e-20
     0.104894       -2.5328    -0.0163178   3.25188e-20
     0.105257       -2.5271    -0.0166026   2.59524e-20
      0.10562      -2.52137    -0.0168588   2.09179e-20
     0.105982      -2.51535    -0.0171342   1.46233e-20
     0.106345      -2.50933    -0.0174095   8.32876e-21
     0.106708      -2.50331    -0.0176849   2.03422e-21
     0.107071      -2.49717    -0.0179307             0
     0.107434      -2.49083    -0.0181963             0
     0.107797      -2.48449    -0.0184619             0
      0.10816      -2.47815    -0.0187276             0
     0.108523      -2.47161    -0.0189629  -4.69758e-21
     0.108886      -2.46497    -0.0192187  -1.12551e-20
     0.109249      -2.45832    -0.0194746  -1.78127e-20
     0.109612      -2.41474    -0.0196881  -2.52681e-20
     0.109975      -2.44476    -0.0199552   -2.5349e-20
     0.110338      -2.43782    -0.0202009  -2.40053e-20
     0.110701      -2.43087    -0.0204466  -2.26617e-20
     0.111064      -2.42391     -0.020671  -1.48037e-20
     0.111427      -2.41668    -0.0209065  -8.36637e-21
      0.11179      -2.40944     -0.021142  -1.92902e-21
     0.112153      -2.40221    -0.0213775   4.50832e-21
     0.112516      -2.39491    -0.0215917   3.12932e-21
     0.112879      -2.38741    -0.0218166  -2.38808e-21
     0.113242       -2.3799    -0.0220416  -7.90549e-21
     0.113605      -2.37239    -0.0222665  -1.34229e-20
     0.113967      -2.36478    -0.0224701   -1.7194e-20
      0.11433      -2.35701    -0.0226846  -2.10841e-20
     0.114693      -2.34924     -0.022899  -2.49743e-20
     0.115056      -2.34147    -0.0231135  -2.88644e-20
     0.115419      -2.33358    -0.0233071  -2.75255e-20
     0.115782      -2.32556    -0.0235108   -2.3419e-20
     0.116145      -2.31754    -0.0237145  -1.93126e-20
     0.116508      -2.30952    -0.0239182  -1.52061e-20
     0.116871      -2.30137    -0.0241016  -1.07226e-20
     0.117234      -2.29311    -0.0242947  -4.99626e-21
     0.117597      -2.28485    -0.0244878   7.30038e-22
      0.11796      -2.27659    -0.0246809   6.45634e-21
     0.118323      -2.26819    -0.0248548   6.35056e-21
     0.118686       -2.2597    -0.0250373   5.23266e-22
     0.119049      -2.25122    -0.0252198  -5.30402e-21
     0.119412      -2.24273    -0.0254022  -1.11313e-20
     0.119775      -2.23411    -0.0255667  -1.73878e-20
     0.120138      -2.22541    -0.0257387  -2.08836e-20
     0.120501      -2.21671    -0.0259108  -2.43794e-20
     0.120864      -2.20801    -0.0260828  -2.78751e-20
     0.121227      -2.19918    -0.0262384  -2.23993e-20
     0.121589      -2.19028       -0.0264  -1.07931e-20
     0.121952      -2.18138    -0.0265616   8.13057e-22
     0.122315      -2.17248    -0.0267231   1.24192e-20
     0.122678      -2.16347    -0.0268699   1.97235e-20
     0.123041      -2.15438    -0.0270213   2.12745e-20
     0.123404      -2.14529    -0.0271727   2.28255e-20
     0.123767       -2.1362     -0.027324   2.43764e-20
      0.12413      -2.12702    -0.0274627    1.9678e-20
     0.124493      -2.11776    -0.0276039   1.38892e-20
     0.124856      -2.10849     -0.027745   8.10033e-21
     0.125219      -2.09923    -0.0278861    2.3115e-21
     0.125582       -2.0899    -0.0280165             0
     0.125945      -2.08047    -0.0281473             0
     0.126308      -2.07104    -0.0282782             0
     0.126671      -2.06161     -0.028409             0
     0.127034      -2.05214    -0.0285319  -2.12294e-22
     0.127397      -2.04256    -0.0286532  -8.09497e-22
      0.12776      -2.03298    -0.0287746   -1.4067e-21
     0.128123       -2.0234    -0.0288959   -2.0039e-21
     0.128486      -2.01381    -0.0290117  -3.25047e-21
     0.128849      -2.00409    -0.0291241  -4.82387e-21
     0.129212      -1.99437    -0.0292364  -6.39728e-21
     0.129574      -1.98466    -0.0293488  -7.97068e-21
     0.129937      -1.96793    -0.0294442  -9.20733e-21
       0.1303       -1.9651    -0.0295618    -9.238e-21
     0.130663      -1.95526    -0.0296653  -9.19479e-21
     0.131026      -1.94541    -0.0297688  -9.15158e-21
     0.131389      -1.93557    -0.0298723  -9.10838e-21
     0.131752      -1.92565    -0.0299664  -7.62773e-21
     0.132115      -1.91569    -0.0300606  -5.99626e-21
     0.132478      -1.90572    -0.0301548   -4.3648e-21
     0.132841      -1.89576     -0.030249  -2.73333e-21
     0.133204      -1.88576    -0.0303373  -1.16229e-21
     0.133567      -1.87569    -0.0304227    4.5073e-22
      0.13393      -1.86562    -0.0305082   2.06375e-21
     0.134293      -1.85555    -0.0305936   3.67677e-21
     0.134656      -1.84547    -0.0306763   4.89638e-21
     0.135019       -1.8353    -0.0307533   4.26108e-21
     0.135382      -1.82514    -0.0308303   3.62578e-21
     0.135745      -1.81497    -0.0309073   2.99048e-21
     0.136108       -1.8048    -0.0309843   2.35519e-21
     0.136471      -1.79456    -0.0310539   1.13434e-21
     0.136834      -1.78431    -0.0311231   8.41373e-23
     0.137196      -1.77405    -0.0311924  -9.66069e-22
     0.137559       -1.7638    -0.0312616  -2.01628e-21
     0.137922       -1.7535    -0.0313271  -2.16782e-21
     0.138285      -1.74317    -0.0313894  -1.61278e-21
     0.138648      -1.73283    -0.0314517  -1.05774e-21
     0.139011       -1.7225    -0.0315141  -5.02699e-22
     0.139374      -1.71216    -0.0315757  -4.20474e-22
     0.139737      -1.70176    -0.0316319  -5.15576e-21
       0.1401      -1.69135    -0.0316881   -9.8881e-21
     0.140463      -1.68095    -0.0317442  -1.46095e-20
     0.140826      -1.67055    -0.0318004  -1.93309e-20
     0.141189       -1.6601    -0.0318531   -2.1026e-20
     0.141552      -1.64964    -0.0319037  -2.10502e-20
     0.141915      -1.63918    -0.0319544  -2.10743e-20
     0.142278      -1.62872     -0.032005  -2.10985e-20
     0.142641      -1.61824     -0.032055  -2.02082e-20
     0.143004      -1.60773    -0.0321007  -1.55268e-20
     0.143367      -1.59722    -0.0321465  -1.08455e-20
      0.14373      -1.58671    -0.0321922  -6.16417e-21
     0.144093      -1.57619     -0.032238  -1.48284e-21
     0.144456      -1.56564     -0.032281   3.43138e-21
     0.144819      -1.55509    -0.0323224   8.72274e-21
     0.145181      -1.54453    -0.0323638   1.40141e-20
     0.145544      -1.53397    -0.0324052   1.93055e-20
     0.145907       -1.5234    -0.0324462   2.48694e-20
      0.14627      -1.51281    -0.0324839   2.49348e-20
     0.146633      -1.50221    -0.0325215   2.50001e-20
     0.146996      -1.49162    -0.0325591   2.50655e-20
     0.147359      -1.48102    -0.0325967   2.51309e-20
     0.147722       -1.4704    -0.0326326   2.60018e-20
     0.148085      -1.45977     -0.032667     3.027e-20
     0.148448      -1.44915    -0.0327014   3.45383e-20
     0.148811      -1.43852    -0.0327357   3.88065e-20
     0.149174      -1.42789    -0.0327701   4.30747e-20
     0.149537      -1.41723    -0.0328019   4.72048e-20
       0.1499      -1.40658    -0.0328335   5.05502e-20
     0.150263      -1.39593    -0.0328652   5.38956e-20
     0.150626      -1.38527    -0.0328968    5.7241e-20
     0.150989       -1.3746    -0.0329274   5.48039e-20
     0.151352      -1.36393    -0.0329567   4.53344e-20
     0.151715      -1.35326    -0.0329859   3.58649e-20
     0.152078      -1.34259    -0.0330151   2.63955e-20
     0.152441      -1.33191    -0.0330444    1.6926e-20
     0.152804      -1.32121    -0.0330719   2.00066e-20
     0.153166      -1.31052    -0.0330992   2.92874e-20
     0.153529      -1.29983    -0.0331266   3.85681e-20
     0.153892      -1.28914    -0.0331539   4.78489e-20
     0.154255      -1.27845    -0.0331812   5.71297e-20
     0.154618      -1.26773     -0.033206   5.99992e-20
     0.154981      -1.25703    -0.0332313   6.00656e-20
     0.155344      -1.24633    -0.0332567   6.01321e-20
     0.155707      -1.23563     -0.033282   6.01986e-20
      0.15607       -1.2249     -0.033306   5.75382e-20
     0.156433      -1.21419    -0.0333294   4.50836e-20
     0.156796      -1.20348    -0.0333528    3.2629e-20
     0.157159      -1.19277    -0.0333762   2.01744e-20
     0.157522      -1.18206    -0.0333996   7.71986e-21
     0.157885      -1.17132    -0.0334208   1.19011e-21
     0.158248       -1.1606    -0.0334425   6.56198e-21
     0.158611      -1.14989    -0.0334641   1.19339e-20
     0.158974      -1.13918    -0.0334858   1.73057e-20
     0.159337      -1.12847    -0.0335075   2.26776e-20
       0.1597      -1.11772    -0.0335263   2.55205e-20
     0.160063      -1.10701    -0.0335464   3.65161e-20
     0.160426      -1.09629    -0.0335665   4.75117e-20
     0.160788      -1.08558    -0.0335865   5.85073e-20
     0.161151      -1.07487    -0.0336066   6.95029e-20
     0.161514      -1.06412    -0.0336234   8.60921e-20
     0.161877      -1.05341    -0.0336426   8.72707e-20
      0.16224       -1.0427    -0.0336618   8.84493e-20
     0.162603      -1.03199    -0.0336811   8.96278e-20
     0.162966      -1.02129    -0.0337003   9.08064e-20
     0.163329      -1.01054     -0.033716   7.04312e-20
     0.163692      -0.99984    -0.0337351   5.94141e-20
     0.164055     -0.989139    -0.0337541   4.83969e-20
     0.164418     -0.978438    -0.0337731   3.73798e-20
     0.164781     -0.967737    -0.0337921   2.63626e-20
     0.165144     -0.956998    -0.0338074   2.61448e-20
