#           x           U_x           U_y           U_z
    0.0845682   -0.00521035   3.63568e-06             0
    0.0849312   -0.00521035   3.63568e-06             0
    0.0852941   -0.00521035   3.63568e-06             0
    0.0856571   -0.00521935   1.98125e-06   1.94999e-22
      0.08602   -0.00521935   1.98125e-06   1.94999e-22
     0.086383   -0.00521935   1.98125e-06   1.94999e-22
    0.0867459   -0.00522575   6.16506e-07             0
    0.0871089   -0.00522575   6.16506e-07             0
    0.0874718   -0.00522575   6.16506e-07             0
    0.0878348   -0.00522964   -6.1217e-07             0
    0.0881977   -0.00522964   -6.1217e-07             0
    0.0885607   -0.00522964   -6.1217e-07             0
    0.0889237   -0.00523096  -1.93075e-06  -1.85467e-22
    0.0892866   -0.00523096  -1.93075e-06  -1.85467e-22
    0.0896496   -0.00523096  -1.93075e-06  -1.85467e-22
    0.0900125   -0.00523096  -1.93075e-06  -1.85467e-22
    0.0903755   -0.00522967  -3.29515e-06   -1.8212e-22
    0.0907384   -0.00522967  -3.29515e-06   -1.8212e-22
    0.0911014   -0.00522967  -3.29515e-06   -1.8212e-22
    0.0914643   -0.00522574  -4.63078e-06             0
    0.0918273   -0.00522574  -4.63078e-06             0
    0.0921902   -0.00522574  -4.63078e-06             0
    0.0925532   -0.00522574  -4.63078e-06             0
    0.0929161   -0.00521912  -5.96811e-06   1.75135e-22
    0.0932791   -0.00521912  -5.96811e-06   1.75135e-22
    0.0936421   -0.00521912  -5.96811e-06   1.75135e-22
     0.094005   -0.00520981  -7.28391e-06             0
     0.094368   -0.00520981  -7.28391e-06             0
    0.0947309   -0.00520981  -7.28391e-06             0
    0.0950939    -0.0039278  -7.63798e-06   1.07032e-23
    0.0954568   -0.00519778  -8.59919e-06  -1.67717e-22
    0.0958198   -0.00519778  -8.59919e-06  -1.67717e-22
    0.0961827   -0.00519778  -8.59919e-06  -1.67717e-22
    0.0965457   -0.00518302  -9.89034e-06             0
    0.0969086   -0.00518302  -9.89034e-06             0
    0.0972716   -0.00518302  -9.89034e-06             0
    0.0976345   -0.00518302  -9.89034e-06             0
    0.0979975   -0.00516551  -1.11824e-05  -1.59807e-22
    0.0983605   -0.00516551  -1.11824e-05  -1.59807e-22
    0.0987234   -0.00516551  -1.11824e-05  -1.59807e-22
    0.0990864   -0.00514524  -1.24557e-05   -1.5565e-22
    0.0994493   -0.00514524  -1.24557e-05   -1.5565e-22
    0.0998123   -0.00514524  -1.24557e-05   -1.5565e-22
     0.100175   -0.00514524  -1.24557e-05   -1.5565e-22
     0.100538   -0.00512221  -1.37234e-05             0
     0.100901   -0.00512221  -1.37234e-05             0
     0.101264   -0.00512221  -1.37234e-05             0
     0.101627   -0.00509642  -1.49687e-05             0
      0.10199   -0.00509642  -1.49687e-05             0
     0.102353   -0.00509642  -1.49687e-05             0
     0.102716   -0.00509642  -1.49687e-05             0
     0.103079   -0.00506786  -1.61996e-05             0
     0.103442   -0.00506786  -1.61996e-05             0
     0.103805   -0.00506786  -1.61996e-05             0
     0.104168   -0.00506786  -1.61996e-05             0
     0.104531   -0.00503659  -1.74069e-05             0
     0.104894   -0.00503659  -1.74069e-05             0
     0.105257   -0.00503659  -1.74069e-05             0
      0.10562   -0.00500259  -1.85944e-05             0
     0.105982   -0.00500259  -1.85944e-05             0
     0.106345   -0.00500259  -1.85944e-05             0
     0.106708   -0.00500259  -1.85944e-05             0
     0.107071   -0.00496591  -1.97589e-05             0
     0.107434   -0.00496591  -1.97589e-05             0
     0.107797   -0.00496591  -1.97589e-05             0
      0.10816   -0.00496591  -1.97589e-05             0
     0.108523   -0.00492653  -2.08982e-05             0
     0.108886   -0.00492653  -2.08982e-05             0
     0.109249   -0.00492653  -2.08982e-05             0
     0.109612   -0.00488448  -2.20131e-05   -1.1659e-22
     0.109975   -0.00488448  -2.20131e-05   -1.1659e-22
     0.110338   -0.00488448  -2.20131e-05   -1.1659e-22
     0.110701   -0.00488448  -2.20131e-05   -1.1659e-22
     0.111064   -0.00483981  -2.30958e-05    1.1087e-22
     0.111427   -0.00483981  -2.30958e-05    1.1087e-22
      0.11179   -0.00483981  -2.30958e-05    1.1087e-22
     0.112153   -0.00483981  -2.30958e-05    1.1087e-22
     0.112516   -0.00479255  -2.41536e-05             0
     0.112879   -0.00479255  -2.41536e-05             0
     0.113242   -0.00479255  -2.41536e-05             0
     0.113605   -0.00479255  -2.41536e-05             0
     0.113967   -0.00474273  -2.51728e-05             0
      0.11433   -0.00474273  -2.51728e-05             0
     0.114693   -0.00474273  -2.51728e-05             0
     0.115056   -0.00474273  -2.51728e-05             0
     0.115419   -0.00469042  -2.61665e-05             0
     0.115782   -0.00469042  -2.61665e-05             0
     0.116145   -0.00469042  -2.61665e-05             0
     0.116508   -0.00469042  -2.61665e-05             0
     0.116871   -0.00463565  -2.71168e-05             0
     0.117234   -0.00463565  -2.71168e-05             0
     0.117597   -0.00463565  -2.71168e-05             0
      0.11796   -0.00463565  -2.71168e-05             0
     0.118323   -0.00457848  -2.80412e-05   1.58099e-22
     0.118686   -0.00457848  -2.80412e-05   1.58099e-22
     0.119049   -0.00457848  -2.80412e-05   1.58099e-22
